,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,cosmo_tiger,Don't let the fact that you already know what happened dissuade you from watching this. I highly recommend this,8/10,10 April 2017,"""Two people took many days and weeks to plan out hate but love responded in an instant."" Tommy Saunders (Wahlberg) is a Sargent in the BPD. He is assigned to the finish line of the 2013 Boston Marathon. As the race is winding down the unthinkable happens and Tommy is right in the middle of one of the worst terrorist attacks in history. Now, with little evidence or leads Tommy, the FBI and every cop around conduct a manhunt to try and catch those responsible. For some reason I was not really looking forward to watching this. I think one of the reasons may have been the fact that it is still too close to the actual events and I remember watching it unfold on TV so I didn't think this would be that interesting or new. That being said I couldn't have been more wrong. The fact that this story is less than 4 years old really worked for it because it really milked the events prior and it felt tense, then once the bombs went off the pace really picked up and even though you know how it ends you are still tense and on the edge of your seat. I have said many times that there have been movies that are still able to pull off tenseness and excitement even though you know the entire story. This is one of those movies. Don't let the fact that you already know what happened dissuade you from watching this. This is much better than I was expecting and highly recommend this. Overall, tense and exciting. I really really enjoyed this and was engrossed the entire time. I give this an A.",Patriots Day,4572514
1,SnoopyStyle,Hollywood star Mark Wahlberg,7/10,22 February 2018,"Various people's lives cross path in the 2013 Boston Marathon bombing and its following manhunt. It is directed by Peter Berg and starring Boston native Mark Wahlberg.Originally, I feared Mark Wahlberg. He's not the greatest of actors although my bigger fear is that they would make the movie about him. That partly happened. Honestly, I cringed when he started yelling at Kevin Bacon and I rolled my eyes when he showed up to interview the Chinese guy. By placing him in the center of every aspect of the investigation, the movie loses a sense of reality. There is no need for him to be at every aspect of the manhunt. I do love the walk-thru with the security cameras. Otherwise, his role should be cut in half. This shouldn't be a vehicle for Mark.On the other hand, I am overjoyed with the other people's stories. I love the Chinese guy and MIT security guy. This could cut back Wahlberg mugging for the cameras and add work from the other cops. Give me more J.K. Simmons. This movie should not be an one-man story if it purports to show the events in its entirety.",Patriots Day,4572514
2,A_Different_Drummer,Writer/Director Peter Berg Takes Police Work to the next Level,9/10,13 January 2017,"PPs (police procedurals) are a staple of the film/TV industry and are (believe it or not) as common as comedies or romcoms. However, within that category, ""big"" PPs based on big crimes are not that common. In fact, you would have to go back to the early 70s when a number of ""big PPs"" like Day of the Jackal 1973 were all the rage.So, a film like this done properly (and, trust me, this one is done perfectly) would be a treat all by itself. However, what makes this film extra-special is the extensive use of video footage.Now, to be clear, video footage as a plot device is not new by itself. It is now, and has been used extensively in British film and TV because, as we all know, London is the most ""surveyed"" city on the planet.But -- the point -- nothing the Brits have ever done with the forensic use of video comes even close to what Berg brings us in this excellent film. Much the same way that the original creators of CSI-Vegas introduced an entirely new sort of sub-genre, it can be argued that Patriots Day similarly has taken the police procedural to an entirely new level.The film itself? Brilliant! Berg has taken a stellar group of A-listers and make them work as a team, mirroring on the subliminal level the theme of the movie, which is both positive, and hopeful, and suggests that if we all work together, we can accomplish pretty much anything.",Patriots Day,4572514
3,damhnait-75533,A review from someone that was actually there,10/10,26 March 2017,"I was there living in Boston at the time of the bombings. I was in the city to try to get a look at the Marathon finish line. Luckily I didn't get that close. I did see and hear the bombs go off. My God the blood was everywhere I could see that from even where I was standing. It was absolute chaos.This film is incredibly accurate. Mark Wahlberg's character is based on several police officers experiences. There are some trolls on here saying there was a political agenda or the facts are wrong in this film?? They are completely out of their minds. Not even a hint of it. Just the truth of what happened. I know I was there and I LIVED it. Nothing hinting left or right.I had the bad luck of working only a block away from where they captured the last terrorist in Watertown. I was stuck in our office sitting on the floor with State troopers giving us water bottles for like 12 hours. No one complained. The city was in lock down. I shouldn't have even been in work. When the police and FBI captured him people came out of their houses onto the streets clapping and celebrating as the police came by. It was a lovely thing to witness. Rarely do films do it right like ""Patriots Day"" but they some how managed to recreate that same atmosphere. It was an extraordinary time to live in Boston with everyone coming together and this film really depicted that.",Patriots Day,4572514
4,UniqueParticle,Very well done in many ways!,10/10,8 March 2019,"I wanna start by saying I didn't know much about the actual events, I just know I was saddened when I heard about it. I was blown away; it was phenomenally filmed and very intriguing. I'm quite surprised it wasn't up for major awards. I cried a little during the bombing bit and I felt bad for what a lot of people had to go through.There also seemed to be others complaining about things missing; I'm not sure but I think Peter Bergs take on everything is very intense, especially the thrilling bits hunting down the terrorists. I say just appreciate it the way it is or don't and if anything was added I think it was done perfectly.Sorry about the way I describe things I do the best I can I'm a little quirky.
                
                    15 out of 23 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Patriots Day,4572514
5,bob-the-movie-man,A Marathon Investigation,8/10,18 March 2017,"While there are predictable social media conspiracy theories that the ""whole thing was a hoax"", the two bombs that went off near the finish line of the Boston marathon on April 15th 2013 killed three members of the public and injured more than 250 others. It was a life- changing event for those people and their immediate families, but sadly nothing more than a small footnote in the global story of car bombs and suicide missions that have killed and maimed thousands and thousands of people in war-stricken countries around the world in recent years. It's a point not lost on the scriptwriters of ""Patriot's Day"", the new film by Peter Berg (""Deepwater Horizon""). In an America where press freedom seems to be under increasing threat, the film refreshingly provides room for reflecting the antagonists' views, twisted and barking as they may be, and the film is better for that. Mark Wahlberg (""Deepwater Horizon"", ""Ted"") plays senior Boston homicide cop Tommy Saunders. He's on menial duties after a past indiscretion, but has just one last day stewarding the finish line of the Boston marathon before being allowed off the 'naughty step' by his boss, Commissioner Ed Davis (John Goodson). Saunders is seen off to work by his wife (Michelle Monaghan, Mrs. Hunt from the Mission Impossible films) but his dull day's work is not going to go as planned thanks to the fanatical Tamerlan Tsarnaev (Themo Melikidze) and his compliant but bullied brother Dzhokhar (Alex Wolff). The pair plant the bombs along Boylston Street, wreaking havoc on American soil, and a massive man-hunt ensues that will see other lives impacted irrevocably before it's over.The storytelling is reminiscent of 70's films like ""Airport"" and ""The Towering Inferno"" in introducing us to a wide range of characters at the start of the film, without knowing how they will later be placed into the jigsaw. Examples are Sergeant Jeffrey Pugliese (J.K. Simmons, ""Whiplash"", ""La La Land"") of the Watertown police department who gets unexpectedly drawn into the action when chaos descends on his sleepy Boston neighborhood, and Chinese student Dun Meng (Jimmy O. Yang in a film debut) who has an unbelievable story of first-hand contact with the bombers. Leading the FBI investigation is Richard DesLauriers (the prolific Kevin Bacon). Unfortunately I always muddle up Bacon with Wahlberg (it must be something about the facial features) so it's not helpful having them in the same film! Even though I knew (albeit vaguely) all of the details of the bombing and the subsequent events, the film successfully made me feel tense throughout. Some of the set-piece action sequences – particularly the showdown in Watertown – are particularly well done. Given the number of rounds of ammo let off and the home-made grenades being lobbed, it is astounding that dozens of officers were not killed. The film is highly respectful towards the victims of the atrocity, with one of the most moving moments of the film being a silent vigil over one of the victims by a State Trooper (Billy Donahue).Wahlberg in particular gives a great performance, with his emotional post-traumatic breakdown scene with Monaghan being his best acting performance in years. However, it is Wahlberg's character that is my major problem with the film. Unlike most of the other characters, who are based on their real-life counterparts, Tommy Saunders is a fictional composite of multiple real-life police officers, and his involvement in each and every part of the drama strained credibility to breaking point for me. It would have been far more effective, in my view, to stick nearer to reality and have a range of other cameos step into those roles.There is a tendency (for this British viewer at least) for the film to overreach with its stirring patriotic message in the closing scenes, and there was the predictable trotting out of the 'real life' photos and videos in the finale, albeit that some of these are movingly portrayed. Apart from those reservations, this is a solidly well-made piece of docufiction that is enjoyable throughout.Just a warning to sensitive viewers that there are obviously some scenes of bodily injury included: if grading on as scale where ""Hacksaw Ridge"" is a 10 and ""Saving Private Ryan"" an 8, then ""Patriot's Day"" would rate about a 7. (For the graphical version of this review, and to comment on it, please visit bob-the-movie-man.com).",Patriots Day,4572514
6,nogodnomasters,Love responded in an instant,10/10,12 August 2017,"This is the story of the Boston Bombing. We are introduced to a number of characters in quick fashion and to Tommy Saunders (Mark Wahlberg) a composite character used a a conduit for story continuity. The bombing occurs 26 minutes into the film and the rest of the film concentrates on locating the evil doers who made gross mistakes. What I found surprising was the initial encounter with the police. It was a lot more horrific than what was covered on the news. The production was able to splice in actual footage.In spite of using a composite character, the film was very accurate and emotional.Guide: F-word (It's Boston). No sex or nudity.",Patriots Day,4572514
7,classicsoncall,"""It's terrorism. We'll take it."" - FBI Agent Richard DesLauriers",8/10,3 October 2018,"The most compelling part of the movie for me was the detective work that narrowed down the investigation to the Tsarnaev Brothers. It all began with an observant technician reviewing film footage of the crowd and noticing that one of the brothers failed to look in the direction of the bomb blast. I don't know how incredible a catch that might have been unless the viewer was trained in forensics and that was one of the things he was looking for. From there on, a minute by minute analysis of the street scene revealed more detail that brought authorities closer to identifying the terrorists. Simply great detective work, and a testament to the fact that anyone else trying something of a similar nature is bound to get tracked down in a likewise manner.The film wisely stayed away from a more graphic depiction of the horror involved, though what was shown was bad enough. Mark Wahlberg as a composite character was fairly effective, though it did seem too coincidental that he was in so many critical points of the investigation to seem credible. Otherwise, in recalling the news coverage of that week in Boston, it appeared that the film makers stayed close to the mark with the day by day manhunt to eventually capture Tamerlan Tsarnaev (Themo Melikidze). The shootout in Watertown seemed a bit exaggerated. but who's to say who wasn't there. Overall, an effective telling of the 2013 Boston Marathon, the bombing that disrupted it, and the aftermath. The montage of real life characters following the story was effective for identifying the survivors and heroes of the event. I notice that being done more and more lately (""Hacksaw Ridge"", ""Sully""), which only furthers the credibility of every day people rising to the occasion when disaster strikes.",Patriots Day,4572514
8,subxerogravity,I was very impressed by what I saw.,7/10,23 December 2016,"Was never fully sure about the movie. Very iffy only because I find it weird how so many movies about real life stories are about relatively recent events. The marathon bomber happen three years ago, that seems like such little time to make a narrative about history.Despite this, it was a great police drama. It showed law enforcement coming together for the greater good and it was a beautiful image to see, cause in most police dramas, cops even have discrimination upon themselves. If this was fiction, Boston PD would not be able to get along with Water Town PD and both would hate the FBI cause for some reason the tension of trying to find terrorist is not enough for writers. It was good to see cops be 100% at their job. They were not portrayed as being perfect only as being human and heroes are human. They were regular Boston citizens who wear a badge.It was a very good story about people coming together to step up to the challenge. I expect noting less from director Peter Berg who has a real skill when it comes to bringing out every heroic moment.",Patriots Day,4572514
9,brucehiddenjr-46431,Keeps you on the edge,8/10,14 July 2020,"Start to finish it keeps you going right up to the end
                
                    19 out of 24 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Patriots Day,4572514
